rank,name,category,score,percentile,e_total,e_fr,e_thd,e_match,e_unc,w_conf,price_brl,score_lower_95,score_upper_95,n_sources,thd_available,match_available,peakiness,impedance_interaction
1257,Stax SR-1,over-ear,3.3e-05,12.9,7.7919,7.7919,0.0,0.0,1.25,0.4444,1743.8,2.8e-05,3.8e-05,1,False,False,75.2711,False
1258,7th Acoustics Supernova,in-ear,3.3e-05,12.8,6.4848,6.4848,0.0,0.0,1.3102,0.4329,1999.99,2.9e-05,3.9e-05,3,False,False,27.8082,False
1259,Bowers & Wilkins Px7 S2e (ANC off),over-ear,3.3e-05,12.8,4.8955,4.8955,0.0,0.0,1.25,0.4444,2712.71,2.9e-05,3.9e-05,1,False,False,90.2841,False
1260,Sony WH-1000XM3 (ANC on),over-ear,3.3e-05,12.7,8.4596,8.4596,0.0,0.0,1.25,0.4444,1599.0,2.8e-05,3.8e-05,1,False,False,146.4376,False
1261,Nothing ear (1),in-ear,3.2e-05,12.6,8.167,8.167,0.0,0.0,2.6464,0.2742,1038.0,2.5e-05,4.3e-05,2,False,False,88.4663,False
1262,Hidizs MP145 (silver nozzle),in-ear,3.2e-05,12.6,7.6963,7.6963,0.0,0.0,1.6309,0.3801,1535.09,2.7e-05,4e-05,3,False,False,48.4368,False
1263,SoftEars Twilight,in-ear,3.2e-05,12.5,4.2747,4.2747,0.0,0.0,1.3258,0.43,3137.97,2.7e-05,3.8e-05,4,False,False,57.9634,False
1264,SteelSeries GameBuds (ANC on),in-ear,3.2e-05,12.4,7.6706,7.6706,0.0,0.0,1.25,0.4444,1789.99,2.8e-05,3.8e-05,1,False,False,64.2304,False
1265,Klipsch Image One,over-ear,3.2e-05,12.3,7.6888,7.6888,0.0,0.0,1.644,0.3782,1561.29,2.6e-05,3.9e-05,2,False,False,78.3553,False
1266,1MORE Fit Open Earbuds S50,in-ear,3.2e-05,12.3,8.8945,8.8945,0.0,0.0,4.123,0.1952,690.0,2.4e-05,4.6e-05,2,False,False,122.3871,False
1267,Bowers & Wilkins Px7 S2e (ANC on),over-ear,3.2e-05,12.2,5.0544,5.0544,0.0,0.0,1.25,0.4444,2712.71,2.8e-05,3.8e-05,1,False,False,94.7185,False
1268,Anker Soundcore Life Q35 (ANC on),over-ear,3.2e-05,12.1,8.6836,8.6836,0.0,0.0,1.25,0.4444,1619.99,2.7e-05,3.7e-05,1,False,False,62.0261,False
1269,Audio-Technica ATH-M50x (Massdrop velours earpads),over-ear,3.2e-05,12.1,11.4511,11.4511,0.0,0.0,1.25,0.4444,1199.0,2.8e-05,3.8e-05,1,False,False,54.8154,False
1270,HIFIMAN Shangri-La,over-ear,3.2e-05,12.0,9.0041,9.0041,0.0,0.0,1.5875,0.3865,1350.0,2.6e-05,3.9e-05,1,False,False,61.8293,False
1271,Beyerdynamic T1,over-ear,3.1e-05,11.9,6.7476,6.7476,0.0,0.0,1.5068,0.3989,1888.3,2.6e-05,3.8e-05,2,False,False,67.9048,False
1272,Sennheiser PXC 300,over-ear,3.1e-05,11.9,8.0725,8.0725,0.0,0.0,1.25,0.4444,1772.39,2.7e-05,3.6e-05,1,False,False,79.6314,False
1273,AKG K701 (sample A),over-ear,3.1e-05,11.8,5.4502,5.4502,0.0,0.0,1.25,0.4444,2657.73,2.6e-05,3.6e-05,1,False,False,49.188,False
1274,Beyerdynamic T1 (sample 1),over-ear,3.1e-05,11.7,7.6374,7.6374,0.0,0.0,1.25,0.4444,1888.3,2.7e-05,3.6e-05,1,False,False,79.6726,False
1275,HIFIMAN Edition XS,over-ear,3.1e-05,11.7,6.9659,6.9659,0.0,0.0,2.4443,0.2903,1350.0,2.4e-05,4.1e-05,4,False,False,58.2349,False
1276,Sony WH-1000XM3 (ANC off),over-ear,3.1e-05,11.6,8.9853,8.9853,0.0,0.0,1.25,0.4444,1599.0,2.7e-05,3.6e-05,1,False,False,152.7943,False
1277,FiiO FT1,over-ear,3e-05,11.5,7.1541,7.1541,0.0,0.0,1.8315,0.3532,1621.62,2.5e-05,3.8e-05,2,False,False,70.8553,False
1278,Sony WF-1000XM5,in-ear,2.9e-05,11.4,5.3447,5.3447,0.0,0.0,2.6814,0.2716,1728.0,2.3e-05,4e-05,5,False,False,102.3775,False
1279,7Hz Timeless AE,in-ear,2.9e-05,11.4,8.2803,8.2803,0.0,0.0,1.25,0.4444,1881.88,2.5e-05,3.3e-05,1,False,False,72.5906,False
1280,Klipsch Reference ONE,over-ear,2.9e-05,11.3,6.5585,6.5585,0.0,0.0,1.7364,0.3655,1898.83,2.4e-05,3.7e-05,2,False,False,80.7806,False
1281,Meze 66 Classics,over-ear,2.9e-05,11.2,7.1682,7.1682,0.0,0.0,1.25,0.4444,2113.6,2.5e-05,3.4e-05,1,False,False,58.7366,False
1282,7Hz Timless II,in-ear,2.9e-05,11.2,8.0852,8.0852,0.0,0.0,1.25,0.4444,1884.96,2.5e-05,3.4e-05,1,False,False,70.1088,False
1283,7Hz Timeless II,in-ear,2.9e-05,11.1,8.0852,8.0852,0.0,0.0,1.25,0.4444,1884.96,2.5e-05,3.4e-05,1,False,False,70.1088,False
1284,ZiiGaat x Fresh Reviews Arete,in-ear,2.9e-05,11.0,6.5239,6.5239,0.0,0.0,1.5917,0.3858,2062.83,2.4e-05,3.5e-05,2,False,False,46.645,False
1285,Apple AirPods (3rd generation),over-ear,2.9e-05,11.0,6.6147,6.6147,0.0,0.0,1.25,0.4444,2303.1,2.5e-05,3.4e-05,1,False,False,66.1931,False
1286,Shokz OpenRun Pro,over-ear,2.9e-05,10.9,9.9704,9.9704,0.0,0.0,1.25,0.4444,1563.58,2.5e-05,3.3e-05,1,False,False,130.9417,False
1287,Shokz OpenRun,over-ear,2.9e-05,10.8,13.1023,13.1023,0.0,0.0,1.25,0.4444,1163.2,2.5e-05,3.4e-05,1,False,False,116.5535,False
1288,Sound Rhyme SR7 (off-on),in-ear,2.9e-05,10.7,5.3938,5.3938,0.0,0.0,1.25,0.4444,2840.58,2.5e-05,3.4e-05,1,False,False,60.5116,False
1289,Beyerdynamic DT 990 (worn earpads),over-ear,2.9e-05,10.7,8.1648,8.1648,0.0,0.0,1.25,0.4444,1888.3,2.5e-05,3.4e-05,1,False,False,47.4449,False
1290,Audio-Technica ATH-M50x,over-ear,2.8e-05,10.6,7.1256,7.1256,0.0,0.0,3.2147,0.2373,1199.0,2.1e-05,3.9e-05,6,False,False,35.9245,False
1291,House of Marley Stir It Up,over-ear,2.8e-05,10.5,8.6615,8.6615,0.0,0.0,1.25,0.4444,1843.99,2.4e-05,3.3e-05,1,False,False,87.7472,False
1292,AFUL Performer 8,in-ear,2.8e-05,10.5,6.9372,6.9372,0.0,0.0,1.932,0.3411,1759.9,2.3e-05,3.5e-05,4,False,False,41.4512,False
1293,ZiiGaat Luna,in-ear,2.8e-05,10.4,7.6884,7.6884,0.0,0.0,1.25,0.4444,2052.49,2.4e-05,3.3e-05,1,False,False,43.0595,False
1294,FiiO FT1 Pro,over-ear,2.8e-05,10.3,6.2962,6.2962,0.0,0.0,1.5874,0.3865,2167.44,2.4e-05,3.5e-05,3,False,False,77.2516,False
1295,Meze 109 Pro (ZMF Acoustic Titan Mesh),over-ear,2.8e-05,10.3,5.3801,5.3801,0.0,0.0,1.25,0.4444,2931.23,2.4e-05,3.3e-05,1,False,False,91.2526,False
1296,Anker Soundcore Life Q35 (ANC off),over-ear,2.8e-05,10.2,9.9213,9.9213,0.0,0.0,1.25,0.4444,1619.99,2.4e-05,3.2e-05,1,False,False,62.3,False
1297,Beyerdynamic Lagoon,over-ear,2.8e-05,10.1,8.3737,8.3737,0.0,0.0,1.25,0.4444,1888.3,2.4e-05,3.3e-05,1,False,False,61.5976,False
1298,Meze 99 Noir,over-ear,2.8e-05,10.1,7.4545,7.4545,0.0,0.0,1.25,0.4444,2113.6,2.4e-05,3.3e-05,1,False,False,73.1713,False
1299,ZiiGaat Arcanis,in-ear,2.7e-05,10.0,6.8888,6.8888,0.0,0.0,1.5882,0.3864,2052.49,2.3e-05,3.3e-05,2,False,False,58.4262,False
1300,Sony MDR-M1,over-ear,2.7e-05,9.9,7.7291,7.7291,0.0,0.0,1.25,0.4444,2112.02,2.3e-05,3.2e-05,1,False,False,82.1719,False
1301,Nothing ear (2),in-ear,2.7e-05,9.8,7.1182,7.1182,0.0,0.0,4.0318,0.1987,1038.0,2e-05,3.9e-05,2,False,False,146.2747,False
1302,Stax SR-009S,over-ear,2.7e-05,9.8,5.6951,5.6951,0.0,0.0,1.25,0.4444,2890.0,2.3e-05,3.2e-05,1,False,False,63.8899,False
1303,Beyerdynamic DT 770 M,over-ear,2.7e-05,9.7,7.6984,7.6984,0.0,0.0,1.25,0.4444,2126.99,2.3e-05,3.2e-05,1,False,False,66.9984,False
1304,AKG K702,over-ear,2.6e-05,9.6,7.8948,7.8948,0.0,0.0,2.8609,0.259,1259.1,2e-05,3.5e-05,5,False,False,37.3999,False
1305,Motorola Moto Buds Plus,in-ear,2.6e-05,9.6,6.2643,6.2643,0.0,0.0,1.25,0.4444,2726.24,2.2e-05,3e-05,1,False,False,73.1273,False
1306,ZiiGaat Cincotres,in-ear,2.6e-05,9.5,6.2626,6.2626,0.0,0.0,1.8112,0.3557,2211.03,2.1e-05,3.2e-05,2,False,False,40.3257,False
1307,Bowers & Wilkins P7 Wireless (wired),over-ear,2.6e-05,9.4,6.2064,6.2064,0.0,0.0,1.25,0.4444,2712.71,2.3e-05,3.1e-05,1,False,False,99.0082,False
1308,SoftEars RSV,in-ear,2.6e-05,9.4,4.8678,4.8678,0.0,0.0,1.5407,0.3936,3137.97,2.1e-05,3.1e-05,2,False,False,60.6621,False
1309,Meze Liric 2,over-ear,2.6e-05,9.3,7.7259,7.7259,0.0,0.0,1.3581,0.4241,2113.6,2.2e-05,3.1e-05,2,False,False,72.5188,False
1310,Beyerdynamic DT 770 (Alpha earpads),over-ear,2.6e-05,9.2,8.1717,8.1717,0.0,0.0,1.25,0.4444,2091.67,2.2e-05,3e-05,1,False,False,53.0188,False
1311,"SteelSeries Arctis Nova Pro Wireless (Bluetooth, ANC off)",over-ear,2.6e-05,9.2,6.181,6.181,0.0,0.0,1.25,0.4444,2789.07,2.2e-05,3e-05,1,False,False,65.9468,False
1312,HIFIMAN Arya,over-ear,2.5e-05,9.1,7.6592,7.6592,0.0,0.0,2.9298,0.2545,1350.0,1.9e-05,3.4e-05,3,False,False,52.9398,False
1313,Sennheiser HD 650,over-ear,2.5e-05,9.0,5.2185,5.2185,0.0,0.0,2.2201,0.3105,2399.99,2e-05,3.2e-05,6,False,False,33.2868,False
1314,7Hz Timeless,in-ear,2.5e-05,8.9,7.1457,7.1457,0.0,0.0,2.0097,0.3323,1881.88,2e-05,3.2e-05,8,False,False,63.688,False
1315,Sennheiser PX 360,over-ear,2.5e-05,8.9,8.7965,8.7965,0.0,0.0,1.9292,0.3414,1553.46,2e-05,3.2e-05,2,False,False,77.9831,False
1316,Apple AirPods Pro,in-ear,2.5e-05,8.8,5.0439,5.0439,0.0,0.0,3.7862,0.2089,1666.67,1.9e-05,3.5e-05,3,False,False,67.1828,False
1317,Fostex TH-X00 Mahogany,over-ear,2.5e-05,8.7,5.8405,5.8405,0.0,0.0,1.25,0.4444,3099.07,2.1e-05,2.9e-05,1,False,False,52.3471,False
1318,"Sennheiser Momentum Wireless (wired, passive)",over-ear,2.5e-05,8.7,6.9038,6.9038,0.0,0.0,1.25,0.4444,2545.0,2.2e-05,3e-05,1,False,False,93.6052,False
1319,ZiiGaat x Jays Audio Estrella,in-ear,2.5e-05,8.6,7.4718,7.4718,0.0,0.0,1.25,0.4444,2404.08,2.1e-05,2.9e-05,1,False,False,85.7499,False
1320,Beats Studio Pro,over-ear,2.5e-05,8.5,10.8045,10.8045,0.0,0.0,1.25,0.4444,1639.3,2.2e-05,2.9e-05,1,False,False,46.597,False
1321,ASTRO Gaming A30,over-ear,2.5e-05,8.5,7.5738,7.5738,0.0,0.0,1.25,0.4444,2344.99,2.2e-05,2.9e-05,1,False,False,81.882,False
1322,Beyerdynamic DT 770 Pro (worn earpads),over-ear,2.5e-05,8.4,8.5328,8.5328,0.0,0.0,1.25,0.4444,2091.67,2.1e-05,2.9e-05,1,False,False,53.5576,False
1323,"SteelSeries Arctis Nova Pro Wireless (Bluetooth, ANC on)",over-ear,2.5e-05,8.3,6.4069,6.4069,0.0,0.0,1.25,0.4444,2789.07,2.1e-05,2.9e-05,1,False,False,66.685,False
1324,HIFIMAN Ananda,over-ear,2.4e-05,8.3,7.1913,7.1913,0.0,0.0,3.2781,0.2337,1350.0,1.8e-05,3.4e-05,5,False,False,61.4177,False
1325,HIFIMAN Sundara Closed-Back,over-ear,2.4e-05,8.2,7.6963,7.6963,0.0,0.0,2.296,0.3034,1628.55,1.9e-05,3.2e-05,3,False,False,61.2421,False
1326,Skullcandy Crusher Wireless (bass boost),over-ear,2.4e-05,8.1,17.3859,17.3859,0.0,0.0,1.25,0.4444,1082.53,2e-05,2.8e-05,1,False,False,67.1763,False
1327,Bose QuietComfort Ultra (ANC on),over-ear,2.4e-05,8.0,6.8437,6.8437,0.0,0.0,2.5618,0.2808,1699.0,1.9e-05,3.2e-05,2,False,False,73.308,False
1328,Edifier Stax Spirit S3 (leather earpads),over-ear,2.4e-05,8.0,7.7547,7.7547,0.0,0.0,1.25,0.4444,2374.05,2.1e-05,2.8e-05,1,False,False,58.6562,False
1329,Pioneer Monitor 10 II (sample 1),over-ear,2.4e-05,7.9,9.8644,9.8644,0.0,0.0,1.25,0.4444,1859.14,2.1e-05,2.8e-05,1,False,False,94.9978,False
1330,SoftEars Turii Ti,in-ear,2.4e-05,7.8,5.8854,5.8854,0.0,0.0,1.25,0.4444,3137.97,2.1e-05,2.8e-05,1,False,False,59.3843,False
1331,ASTRO Gaming A50 (Gen 3 2017),over-ear,2.4e-05,7.8,7.6001,7.6001,0.0,0.0,1.25,0.4444,2399.99,2.1e-05,2.8e-05,1,False,False,50.0997,False
1332,Audio-Technica ATH-M60x,over-ear,2.4e-05,7.7,6.9149,6.9149,0.0,0.0,2.0522,0.3276,1979.1,1.9e-05,3.1e-05,2,False,False,54.4492,False
1333,SteelSeries Arctis Nova Pro Wireless (wired),over-ear,2.4e-05,7.6,6.723,6.723,0.0,0.0,1.25,0.4444,2789.07,2e-05,2.8e-05,1,False,False,65.4475,False
1334,Meze 99 Neo,over-ear,2.3e-05,7.6,7.3986,7.3986,0.0,0.0,1.7821,0.3594,2113.6,1.9e-05,2.9e-05,2,False,False,58.8064,False
1335,ASTRO Gaming A50 X,over-ear,2.3e-05,7.5,6.2284,6.2284,0.0,0.0,1.9654,0.3372,2399.99,1.8e-05,2.9e-05,2,False,False,43.5055,False
1336,Beyerdynamic DT 880 (600 Ohm),over-ear,2.3e-05,7.4,6.6028,6.6028,0.0,0.0,1.1577,0.4635,3105.0,1.9e-05,2.7e-05,2,False,False,47.9307,False
1337,Simgot Audio ET142 (blazed titanium transparent nozzle),in-ear,2.3e-05,7.4,7.1769,7.1769,0.0,0.0,1.4719,0.4045,2501.64,1.9e-05,2.7e-05,2,False,False,46.7628,False
1338,AKG K701 (sample B),over-ear,2.3e-05,7.3,7.171,7.171,0.0,0.0,1.25,0.4444,2657.73,2e-05,2.7e-05,1,False,False,48.4638,False
1339,Pioneer Monitor 10 II (sample 2),over-ear,2.3e-05,7.2,10.5398,10.5398,0.0,0.0,1.25,0.4444,1859.14,2e-05,2.7e-05,1,False,False,87.5935,False
1340,Pioneer Monitor 10 II,over-ear,2.3e-05,7.1,10.3849,10.3849,0.0,0.0,1.25,0.4444,1859.14,2e-05,2.7e-05,1,False,False,82.9976,False
1341,Polk Audio Buckle,over-ear,2.3e-05,7.1,8.7062,8.7062,0.0,0.0,1.9995,0.3334,1670.0,1.8e-05,2.9e-05,2,False,False,79.6808,False
1342,"Anker Soundcore Life Q35 (wired, passive)",over-ear,2.3e-05,7.0,11.8063,11.8063,0.0,0.0,1.25,0.4444,1619.99,2e-05,2.7e-05,1,False,False,61.8189,False
1343,Beyerdynamic DT 990 (fresh earpads),over-ear,2.3e-05,6.9,10.2172,10.2172,0.0,0.0,1.25,0.4444,1888.3,2e-05,2.7e-05,1,False,False,59.6427,False
1344,Moritz Dragon,in-ear,2.2e-05,6.9,5.939,5.939,0.0,0.0,1.1919,0.4562,3477.67,1.9e-05,2.6e-05,2,False,False,49.6937,False
1345,Edifier Stax Spirit S3 (fabric earpads),over-ear,2.2e-05,6.8,8.5139,8.5139,0.0,0.0,1.25,0.4444,2374.05,1.9e-05,2.6e-05,1,False,False,65.1252,False
1346,Beyerdynamic DT 250 (250 Ohm),over-ear,2.2e-05,6.7,5.8467,5.8467,0.0,0.0,3.0706,0.2457,1888.3,1.7e-05,3.1e-05,3,False,False,53.1831,False
1347,Sennheiser Momentum In-Ear,in-ear,2.2e-05,6.7,7.5349,7.5349,0.0,0.0,2.1179,0.3207,1938.1,1.8e-05,2.8e-05,2,False,False,65.9345,False
1348,Beats Pro,over-ear,2.2e-05,6.6,7.5672,7.5672,0.0,0.0,2.3856,0.2954,1759.0,1.7e-05,2.9e-05,2,False,False,57.748,False
1349,Bose Ultra Open Earbuds,over-ear,2.2e-05,6.5,11.8996,11.8996,0.0,0.0,1.25,0.4444,1710.0,1.9e-05,2.6e-05,1,False,False,109.3848,False
1350,Jaybird Tarah Pro,in-ear,2.2e-05,6.4,7.7052,7.7052,0.0,0.0,1.25,0.4444,2633.53,1.9e-05,2.6e-05,1,False,False,68.7809,False
1351,Beyerdynamic DT 880 (worn earpads),over-ear,2.2e-05,6.4,6.5304,6.5304,0.0,0.0,1.25,0.4444,3105.0,1.9e-05,2.6e-05,1,False,False,53.151,False
1352,Beyerdynamic DT 770 Pro (Dekoni hybrid earpads),over-ear,2.2e-05,6.3,9.5225,9.5225,0.0,0.0,1.25,0.4444,2091.67,1.9e-05,2.6e-05,1,False,False,48.1322,False
1353,Beyerdynamic DT 770 Pro (80 Ohm),over-ear,2.1e-05,6.2,8.0345,8.0345,0.0,0.0,1.8141,0.3554,2126.99,1.7e-05,2.6e-05,2,False,False,66.5672,False
1354,Logitech G PRO X 2 LIGHTSPEED,over-ear,2.1e-05,6.2,7.4604,7.4604,0.0,0.0,3.3584,0.2294,1499.0,1.6e-05,2.9e-05,2,False,False,49.5738,False
1355,Beyerdynamic DT 990 (600 Ohm),over-ear,2.1e-05,6.1,8.3178,8.3178,0.0,0.0,1.25,0.4444,2577.0,1.8e-05,2.4e-05,1,False,False,80.3974,False
1356,Hidizs MS5 (rosegold nozzle),in-ear,2.1e-05,6.0,5.6559,5.6559,0.0,0.0,1.8037,0.3567,2998.46,1.7e-05,2.6e-05,3,False,False,105.1772,False
1357,Bowers & Wilkins P3,over-ear,2.1e-05,6.0,8.1834,8.1834,0.0,0.0,1.25,0.4444,2645.98,1.8e-05,2.4e-05,1,False,False,71.5228,False
1358,Jaybird Tarah,in-ear,2.1e-05,5.9,8.0632,8.0632,0.0,0.0,1.25,0.4444,2633.53,1.8e-05,2.4e-05,1,False,False,75.0785,False
1359,SteelSeries Arctis Nova 7,over-ear,2.1e-05,5.8,9.4855,9.4855,0.0,0.0,1.25,0.4444,2249.91,1.8e-05,2.4e-05,1,False,False,80.0848,False
1360,Beyerdynamic DT 880 Black Edition,over-ear,2.1e-05,5.8,6.6861,6.6861,0.0,0.0,1.25,0.4444,3105.0,1.8e-05,2.5e-05,1,False,False,33.8488,False
1361,Beyerdynamic DT 990 Pro (250 Ohm),over-ear,2e-05,5.7,11.9665,11.9665,0.0,0.0,1.25,0.4444,1888.3,1.7e-05,2.3e-05,1,False,False,70.4094,False
1362,Beyerdynamic DT 990 Pro Black Edition,over-ear,2e-05,5.6,11.9665,11.9665,0.0,0.0,1.25,0.4444,1888.3,1.7e-05,2.3e-05,1,False,False,70.4094,False
1363,Motorola Moto Buds Plus (ANC on),in-ear,2e-05,5.5,7.9543,7.9543,0.0,0.0,1.25,0.4444,2726.24,1.8e-05,2.4e-05,1,False,False,45.4627,False
1364,Beyerdynamic DT 770 Pro (32 Ohm),over-ear,2e-05,5.5,10.6058,10.6058,0.0,0.0,1.25,0.4444,2092.0,1.7e-05,2.3e-05,1,False,False,58.435,False
1365,Beyerdynamic DT 770 Pro (600 Ohm),over-ear,2e-05,5.4,9.4044,9.4044,0.0,0.0,1.6007,0.3845,2091.67,1.6e-05,2.4e-05,2,False,False,73.6899,False
1366,Skullcandy Crusher,over-ear,2e-05,5.3,8.2842,8.2842,0.0,0.0,3.021,0.2487,1486.13,1.5e-05,2.8e-05,2,False,False,84.1018,False
1367,Moritz Paradise,in-ear,2e-05,5.3,6.4514,6.4514,0.0,0.0,1.25,0.4444,3477.67,1.7e-05,2.3e-05,1,False,False,55.6637,False
1368,Bowers & Wilkins Px7 S2,over-ear,2e-05,5.2,6.1645,6.1645,0.0,0.0,2.0001,0.3333,2712.71,1.6e-05,2.5e-05,3,False,False,60.803,False
1369,Sony WH-CH720N,over-ear,2e-05,5.1,9.0255,9.0255,0.0,0.0,1.25,0.4444,2447.5,1.7e-05,2.4e-05,1,False,False,171.8392,False
1370,Beyerdynamic MMX 300,over-ear,2e-05,5.1,8.0392,8.0392,0.0,0.0,1.25,0.4444,2816.14,1.7e-05,2.3e-05,1,False,False,57.987,False
1371,Focal Listen Professional,over-ear,1.9e-05,5.0,9.5811,9.5811,0.0,0.0,1.25,0.4444,2481.88,1.6e-05,2.2e-05,1,False,False,58.3465,False
1372,Bowers & Wilkins Pi7 S2 (ANC On),in-ear,1.9e-05,4.9,6.5865,6.5865,0.0,0.0,1.25,0.4444,3499.0,1.7e-05,2.3e-05,1,False,False,73.7177,False
1373,Bose QuietComfort Ultra Earbuds,in-ear,1.9e-05,4.9,9.0972,9.0972,0.0,0.0,2.3185,0.3013,1699.0,1.5e-05,2.6e-05,2,False,False,86.8138,False
1374,"Sennheiser Momentum Wireless (wired, active)",over-ear,1.9e-05,4.8,9.3184,9.3184,0.0,0.0,1.25,0.4444,2545.0,1.6e-05,2.2e-05,1,False,False,100.4159,False
1375,Sennheiser Momentum Wireless (wireless),over-ear,1.9e-05,4.7,9.3284,9.3284,0.0,0.0,1.25,0.4444,2545.0,1.6e-05,2.2e-05,1,False,False,102.6689,False
1376,Edifier Stax Spirit S10 (original eq),in-ear,1.8e-05,4.6,10.4668,10.4668,0.0,0.0,1.25,0.4444,2374.05,1.5e-05,2.1e-05,1,False,False,76.6088,False
1377,Meze Empyrean,over-ear,1.8e-05,4.6,6.4349,6.4349,0.0,0.0,3.0799,0.2451,2113.6,1.4e-05,2.5e-05,2,False,False,51.2204,False
1378,Beyerdynamic DT 700 Pro X,over-ear,1.8e-05,4.5,7.7233,7.7233,0.0,0.0,2.0017,0.3331,2407.99,1.4e-05,2.3e-05,3,False,False,58.7046,False
1379,Sennheiser Momentum 4 Wireless (passive),over-ear,1.8e-05,4.4,9.6123,9.6123,0.0,0.0,1.25,0.4444,2545.0,1.6e-05,2.1e-05,1,False,False,104.4877,False
1380,Sennheiser Momentum 4 Wireless,over-ear,1.8e-05,4.4,5.3642,5.3642,0.0,0.0,2.9812,0.2512,2545.0,1.4e-05,2.5e-05,3,False,False,57.0794,False
1381,Meze Poet,over-ear,1.8e-05,4.3,7.8906,7.8906,0.0,0.0,1.25,0.4444,3071.2,1.6e-05,2.1e-05,1,False,False,86.0738,False
1382,Moondrop Blessing,over-ear,1.8e-05,4.2,6.0326,6.0326,0.0,0.0,1.25,0.4444,4065.6,1.6e-05,2.1e-05,1,False,False,40.893,False
1383,Audio-Technica ATH-R70xa,over-ear,1.8e-05,4.2,7.213,7.213,0.0,0.0,1.25,0.4444,3499.0,1.5e-05,2.1e-05,1,False,False,50.7564,False
1384,Beyerdynamic DT 880 2003 Edition,over-ear,1.8e-05,4.1,7.7625,7.7625,0.0,0.0,1.25,0.4444,3105.0,1.6e-05,2.2e-05,1,False,False,50.799,False
1385,Beyerdynamic DT 880 Edition (600 Ohm),over-ear,1.8e-05,4.0,7.9838,7.9838,0.0,0.0,1.25,0.4444,3105.0,1.5e-05,2.1e-05,1,False,False,48.3898,False
1386,Beyerdynamic DT 880 (250 Ohm),over-ear,1.7e-05,4.0,7.3139,7.3139,0.0,0.0,1.6353,0.3795,3105.0,1.4e-05,2.1e-05,3,False,False,34.8633,False
1387,Bowers & Wilkins Pi7 S2 (ANC Off),in-ear,1.7e-05,3.9,7.6943,7.6943,0.0,0.0,1.25,0.4444,3499.0,1.4e-05,1.9e-05,1,False,False,70.8313,False
1388,Meze 88 Classics,over-ear,1.7e-05,3.8,12.0524,12.0524,0.0,0.0,1.25,0.4444,2113.6,1.5e-05,2e-05,1,False,False,81.5153,False
1389,"Sonos Ace (ANC on, loudness on)",over-ear,1.7e-05,3.7,7.3868,7.3868,0.0,0.0,1.25,0.4444,3499.0,1.5e-05,2e-05,1,False,False,117.9058,False
1390,Audio-Technica ATH-R70x,over-ear,1.6e-05,3.7,4.9986,4.9986,0.0,0.0,2.4836,0.2871,3499.0,1.3e-05,2.2e-05,5,False,False,39.9999,False
1391,Sennheiser HD 660S2,over-ear,1.6e-05,3.6,5.7905,5.7905,0.0,0.0,2.2049,0.312,3452.9,1.2e-05,2e-05,4,False,False,47.0299,False
1392,AUKEY Latitude (bass),in-ear,1.6e-05,3.5,8.2544,8.2544,0.0,0.0,1.25,0.4444,3439.7,1.3e-05,1.8e-05,1,False,False,78.2031,False
1393,Audio-Technica ATH-M70x,over-ear,1.6e-05,3.5,7.2071,7.2071,0.0,0.0,2.1784,0.3146,2699.1,1.3e-05,2.1e-05,3,False,False,45.9971,False
1394,Sony WH-1000XM6,over-ear,1.6e-05,3.4,5.7592,5.7592,0.0,0.0,2.8269,0.2613,2750.0,1.3e-05,2.2e-05,2,False,False,98.9452,False
1395,Sonos Ace,over-ear,1.6e-05,3.3,7.8097,7.8097,0.0,0.0,1.25,0.4444,3499.0,1.4e-05,1.9e-05,1,False,False,65.8263,False
1396,Beyerdynamic DT 770 Pro (250 Ohm),over-ear,1.5e-05,3.3,10.5097,10.5097,0.0,0.0,2.1142,0.3211,2091.67,1.2e-05,1.9e-05,2,False,False,57.2811,False
1397,Beyerdynamic DT 990 Pro,over-ear,1.5e-05,3.2,9.653,9.653,0.0,0.0,2.557,0.2811,1888.3,1.2e-05,2.1e-05,4,False,False,42.3267,False
1398,Samsung Galaxy Buds3 Pro,in-ear,1.5e-05,3.1,7.1909,7.1909,0.0,0.0,2.0709,0.3256,2998.5,1.2e-05,1.9e-05,2,False,False,45.9314,False
1399,Beyerdynamic DT 880 (32 Ohm),over-ear,1.5e-05,3.1,6.3393,6.3393,0.0,0.0,2.4747,0.2878,3105.0,1.1e-05,1.9e-05,2,False,False,51.6916,False
1400,Sennheiser HD 660 S,over-ear,1.5e-05,3.0,5.3102,5.3102,0.0,0.0,2.6269,0.2757,3452.9,1.2e-05,2e-05,5,False,False,39.775,False
1401,Bose QuietComfort 20,over-ear,1.5e-05,2.9,5.1636,5.1636,0.0,0.0,3.0844,0.2448,3199.0,1.1e-05,2e-05,3,False,False,81.1893,False
1402,AKG K701,over-ear,1.4e-05,2.8,7.0399,7.0399,0.0,0.0,2.8403,0.2604,2657.73,1.1e-05,1.9e-05,5,False,False,37.7159,False
1403,Beyerdynamic DT 770 Pro,over-ear,1.4e-05,2.8,9.6984,9.6984,0.0,0.0,2.5866,0.2788,2091.67,1.1e-05,1.8e-05,3,False,False,47.4317,False
1404,Meze 99 Classics,over-ear,1.4e-05,2.7,7.3169,7.3169,0.0,0.0,3.786,0.2089,2113.6,1e-05,1.9e-05,4,False,False,74.8351,False
